,du-id,measTimeStampRf,nrCellIdentity,throughput,x,y,availPrbDl,availPrbUl,measPeriodPrb,pdcpBytesUl,pdcpBytesDl,measPeriodPdcpBytes
0,1001,2021-07-02T13:09:28.328,c1/B2,0,0,0,273,273,10,0,0,10
1,1001,2021-07-02T13:09:28.328,c1/B13,0.285044461,0,0,75,75,10,34795,34795,10
2,1001,2021-07-02T13:09:28.328,c1/N77,0,0,0,100,100,10,0,0,10
3,1002,2021-07-02T13:09:28.328,c2/B2,0,-832,-555,273,273,10,0,0,10
4,1002,2021-07-02T13:09:28.328,c2/B13,0,-832,-555,100,100,10,0,0,10
5,1002,2021-07-02T13:09:28.328,c2/N77,0.928367376,-832,-555,273,273,10,113326,113326,10
6,1003,2021-07-02T13:09:28.328,c3/B2,0,-139,-1109,100,100,10,0,0,10
7,1003,2021-07-02T13:09:28.328,c3/B13,0.356365412,-139,-1109,75,75,10,43501,43501,10
8,1003,2021-07-02T13:09:28.328,c3/N77,0.27233991,-139,-1109,100,100,10,33244,33244,10
9,1004,2021-07-02T13:09:28.328,c4/B2,0,832,-555,273,273,10,0,0,10
10,1004,2021-07-02T13:09:28.328,c4/B13,0,832,-555,100,100,10,0,0,10
11,1004,2021-07-02T13:09:28.328,c4/N77,0,832,-555,75,75,10,0,0,10
12,1005,2021-07-02T13:09:28.328,c5/B2,0.367892027,832,555,75,75,10,44908,44908,10
13,1005,2021-07-02T13:09:28.328,c5/B13,0,832,555,75,75,10,0,0,10
14,1005,2021-07-02T13:09:28.328,c5/N77,0.75,832,555,273,273,10,91552,91552,10
15,1006,2021-07-02T13:09:28.328,c6/B2,1.178766727,0,1109,273,273,10,143892,143892,10
16,1006,2021-07-02T13:09:28.328,c6/B13,0,0,1109,100,100,10,0,0,10
17,1006,2021-07-02T13:09:28.328,c6/N77,0,0,1109,100,100,10,0,0,10
18,1007,2021-07-02T13:09:28.328,c7/B2,0,-832,555,273,273,10,0,0,10
19,1007,2021-07-02T13:09:28.328,c7/B13,0.296963155,-832,555,100,100,10,36250,36250,10
20,1007,2021-07-02T13:09:28.328,c7/N77,0.314637363,-832,555,75,75,10,38407,38407,10
21,1008,2021-07-02T13:09:28.328,c8/B2,0.317466021,-1664,0,100,100,10,38753,38753,10
22,1008,2021-07-02T13:09:28.328,c8/B13,0.912792444,-1664,0,273,273,10,111424,111424,10
23,1008,2021-07-02T13:09:28.328,c8/N77,0.241033822,-1664,0,100,100,10,29423,29423,10
24,1009,2021-07-02T13:09:28.328,c9/B2,0.23454313,-1941,-1109,75,75,10,28630,28630,10
25,1009,2021-07-02T13:09:28.328,c9/B13,0.273161173,-1941,-1109,75,75,10,33344,33344,10
26,1009,2021-07-02T13:09:28.328,c9/N77,0.332467854,-1941,-1109,75,75,10,40584,40584,10
27,1010,2021-07-02T13:09:28.328,c10/B2,0,-1109,-1664,75,75,10,0,0,10
28,1010,2021-07-02T13:09:28.328,c10/B13,0.75,-1109,-1664,273,273,10,91552,91552,10
29,1010,2021-07-02T13:09:28.328,c10/N77,0.5,-1109,-1664,273,273,10,61035,61035,10
30,1011,2021-07-02T13:09:28.328,c11/B2,0,0,-2219,100,100,10,0,0,10
31,1011,2021-07-02T13:09:28.328,c11/B13,0,0,-2219,75,75,10,0,0,10
32,1011,2021-07-02T13:09:28.328,c11/N77,0.949999988,0,-2219,273,273,10,115966,115966,10
33,1012,2021-07-02T13:09:28.328,c12/B2,0,832,-1664,100,100,10,0,0,10
34,1012,2021-07-02T13:09:28.328,c12/B13,0,832,-1664,273,273,10,0,0,10
35,1012,2021-07-02T13:09:28.328,c12/N77,0,832,-1664,100,100,10,0,0,10
36,1013,2021-07-02T13:09:28.328,c13/B2,0.250218481,1664,-1109,75,75,10,30544,30544,10
37,1013,2021-07-02T13:09:28.328,c13/B13,0.200000003,1664,-1109,75,75,10,24414,24414,10
38,1013,2021-07-02T13:09:28.328,c13/N77,0.929151535,1664,-1109,273,273,10,113421,113421,10
39,1001,2021-07-02T13:09:28.338,c1/B2,0.200000003,0,0,75,75,10,24414,24414,10
40,1001,2021-07-02T13:09:28.338,c1/B13,0.935188055,0,0,273,273,10,114158,114158,10
41,1001,2021-07-02T13:09:28.338,c1/N77,0.315396845,0,0,100,100,10,38500,38500,10
42,1002,2021-07-02T13:09:28.338,c2/B2,0,-832,-555,75,75,10,0,0,10
43,1002,2021-07-02T13:09:28.338,c2/B13,0,-832,-555,100,100,10,0,0,10
44,1002,2021-07-02T13:09:28.338,c2/N77,0,-832,-555,100,100,10,0,0,10
45,1003,2021-07-02T13:09:28.338,c3/B2,0,-139,-1109,273,273,10,0,0,10
46,1003,2021-07-02T13:09:28.338,c3/B13,0.287502706,-139,-1109,75,75,10,35095,35095,10
47,1003,2021-07-02T13:09:28.338,c3/N77,0.930013955,-139,-1109,273,273,10,113527,113527,10
48,1004,2021-07-02T13:09:28.338,c4/B2,0,832,-555,273,273,10,0,0,10
49,1004,2021-07-02T13:09:28.338,c4/B13,0,832,-555,100,100,10,0,0,10
50,1004,2021-07-02T13:09:28.338,c4/N77,0.367849201,832,-555,75,75,10,44903,44903,10
51,1005,2021-07-02T13:09:28.338,c5/B2,0,832,555,273,273,10,0,0,10
52,1005,2021-07-02T13:09:28.338,c5/B13,0.356716752,832,555,75,75,10,43544,43544,10
53,1005,2021-07-02T13:09:28.338,c5/N77,0.27233991,832,555,100,100,10,33244,33244,10
54,1006,2021-07-02T13:09:28.338,c6/B2,0,0,1109,75,75,10,0,0,10
55,1006,2021-07-02T13:09:28.338,c6/B13,0,0,1109,100,100,10,0,0,10
56,1006,2021-07-02T13:09:28.338,c6/N77,0.315109015,0,1109,75,75,10,38465,38465,10
57,1007,2021-07-02T13:09:28.338,c7/B2,0,-832,555,100,100,10,0,0,10
58,1007,2021-07-02T13:09:28.338,c7/B13,0.75,-832,555,273,273,10,91552,91552,10
59,1007,2021-07-02T13:09:28.338,c7/N77,1.17078805,-832,555,273,273,10,142918,142918,10
60,1008,2021-07-02T13:09:28.338,c8/B2,0.292904943,-1664,0,100,100,10,35754,35754,10
61,1008,2021-07-02T13:09:28.338,c8/B13,0,-1664,0,100,100,10,0,0,10
62,1008,2021-07-02T13:09:28.338,c8/N77,0,-1664,0,273,273,10,0,0,10
63,1009,2021-07-02T13:09:28.338,c9/B2,0.251016647,-1941,-1109,75,75,10,30641,30641,10
64,1009,2021-07-02T13:09:28.338,c9/B13,0.75,-1941,-1109,273,273,10,91552,91552,10
65,1009,2021-07-02T13:09:28.338,c9/N77,0.234462947,-1941,-1109,75,75,10,28620,28620,10
66,1010,2021-07-02T13:09:28.338,c10/B2,0.909368157,-1109,-1664,273,273,10,111006,111006,10
67,1010,2021-07-02T13:09:28.338,c10/B13,0.241804361,-1109,-1664,100,100,10,29517,29517,10
68,1010,2021-07-02T13:09:28.338,c10/N77,0,-1109,-1664,75,75,10,0,0,10
69,1011,2021-07-02T13:09:28.338,c11/B2,0.273260117,0,-2219,75,75,10,33356,33356,10
70,1011,2021-07-02T13:09:28.338,c11/B13,0.333600461,0,-2219,75,75,10,40722,40722,10
71,1011,2021-07-02T13:09:28.338,c11/N77,0,0,-2219,100,100,10,0,0,10
72,1012,2021-07-02T13:09:28.338,c12/B2,0,832,-1664,75,75,10,0,0,10
73,1012,2021-07-02T13:09:28.338,c12/B13,0.5,832,-1664,273,273,10,61035,61035,10
74,1012,2021-07-02T13:09:28.338,c12/N77,0,832,-1664,100,100,10,0,0,10
75,1013,2021-07-02T13:09:28.338,c13/B2,0,1664,-1109,273,273,10,0,0,10
76,1013,2021-07-02T13:09:28.338,c13/B13,0.949999988,1664,-1109,273,273,10,115966,115966,10
77,1013,2021-07-02T13:09:28.338,c13/N77,0,1664,-1109,100,100,10,0,0,10
78,1001,2021-07-02T13:09:28.348,c1/B2,0.949999988,0,0,273,273,10,115966,115966,10
79,1001,2021-07-02T13:09:28.348,c1/B13,0,0,0,100,100,10,0,0,10
80,1001,2021-07-02T13:09:28.348,c1/N77,0.28913945,0,0,100,100,10,35295,35295,10
81,1002,2021-07-02T13:09:28.348,c2/B2,0.357095301,-832,-555,75,75,10,43590,43590,10
82,1002,2021-07-02T13:09:28.348,c2/B13,0,-832,-555,273,273,10,0,0,10
83,1002,2021-07-02T13:09:28.348,c2/N77,0.313282788,-832,-555,100,100,10,38242,38242,10
84,1003,2021-07-02T13:09:28.348,c3/B2,0.200000003,-139,-1109,75,75,10,24414,24414,10
85,1003,2021-07-02T13:09:28.348,c3/B13,0.941492856,-139,-1109,273,273,10,114928,114928,10
86,1003,2021-07-02T13:09:28.348,c3/N77,0,-139,-1109,100,100,10,0,0,10
87,1004,2021-07-02T13:09:28.348,c4/B2,0,832,-555,75,75,10,0,0,10
88,1004,2021-07-02T13:09:28.348,c4/B13,0,832,-555,100,100,10,0,0,10
89,1004,2021-07-02T13:09:28.348,c4/N77,0,832,-555,273,273,10,0,0,10
90,1005,2021-07-02T13:09:28.348,c5/B2,0,832,555,273,273,10,0,0,10
91,1005,2021-07-02T13:09:28.348,c5/B13,0.290028244,832,555,75,75,10,35403,35403,10
92,1005,2021-07-02T13:09:28.348,c5/N77,0.931517541,832,555,273,273,10,113710,113710,10
93,1006,2021-07-02T13:09:28.348,c6/B2,0.367269635,0,1109,75,75,10,44832,44832,10
94,1006,2021-07-02T13:09:28.348,c6/B13,0,0,1109,100,100,10,0,0,10
95,1006,2021-07-02T13:09:28.348,c6/N77,1.163266659,0,1109,273,273,10,142000,142000,10
96,1007,2021-07-02T13:09:28.348,c7/B2,0,-832,555,100,100,10,0,0,10
97,1007,2021-07-02T13:09:28.348,c7/B13,0.27233991,-832,555,100,100,10,33244,33244,10
98,1007,2021-07-02T13:09:28.348,c7/N77,0,-832,555,75,75,10,0,0,10
99,1008,2021-07-02T13:09:28.348,c8/B2,0.75,-1664,0,273,273,10,91552,91552,10
100,1008,2021-07-02T13:09:28.348,c8/B13,0.315614402,-1664,0,75,75,10,38527,38527,10
101,1008,2021-07-02T13:09:28.348,c8/N77,0,-1664,0,100,100,10,0,0,10
102,1009,2021-07-02T13:09:28.348,c9/B2,0,-1941,-1109,273,273,10,0,0,10
103,1009,2021-07-02T13:09:28.348,c9/B13,0.242589802,-1941,-1109,100,100,10,29613,29613,10
104,1009,2021-07-02T13:09:28.348,c9/N77,0.251826674,-1941,-1109,75,75,10,30740,30740,10
105,1010,2021-07-02T13:09:28.348,c10/B2,0,-1109,-1664,100,100,10,0,0,10
106,1010,2021-07-02T13:09:28.348,c10/B13,0,-1109,-1664,273,273,10,0,0,10
107,1010,2021-07-02T13:09:28.348,c10/N77,0.905982196,-1109,-1664,273,273,10,110593,110593,10
108,1011,2021-07-02T13:09:28.348,c11/B2,0.75,0,-2219,273,273,10,91552,91552,10
109,1011,2021-07-02T13:09:28.348,c11/B13,0.234359428,0,-2219,75,75,10,28608,28608,10
110,1011,2021-07-02T13:09:28.348,c11/N77,0,0,-2219,100,100,10,0,0,10
111,1012,2021-07-02T13:09:28.348,c12/B2,0.334599644,832,-1664,75,75,10,40844,40844,10
112,1012,2021-07-02T13:09:28.348,c12/B13,0,832,-1664,75,75,10,0,0,10
113,1012,2021-07-02T13:09:28.348,c12/N77,0.273357838,832,-1664,75,75,10,33368,33368,10
114,1013,2021-07-02T13:09:28.348,c13/B2,0.5,1664,-1109,273,273,10,61035,61035,10
115,1013,2021-07-02T13:09:28.348,c13/B13,0,1664,-1109,100,100,10,0,0,10
116,1013,2021-07-02T13:09:28.348,c13/N77,0,1664,-1109,75,75,10,0,0,10
117,1001,2021-07-02T13:09:28.358,c1/B2,0,0,0,100,100,10,0,0,10
118,1001,2021-07-02T13:09:28.358,c1/B13,0,0,0,75,75,10,0,0,10
119,1001,2021-07-02T13:09:28.358,c1/N77,0.75,0,0,273,273,10,91552,91552,10
120,1002,2021-07-02T13:09:28.358,c2/B2,0.292623788,-832,-555,75,75,10,35720,35720,10
121,1002,2021-07-02T13:09:28.358,c2/B13,0.200000003,-832,-555,75,75,10,24414,24414,10
122,1002,2021-07-02T13:09:28.358,c2/N77,0.285627514,-832,-555,100,100,10,34866,34866,10
123,1003,2021-07-02T13:09:28.358,c3/B2,0.949999988,-139,-1109,273,273,10,115966,115966,10
124,1003,2021-07-02T13:09:28.358,c3/B13,0,-139,-1109,100,100,10,0,0,10
125,1003,2021-07-02T13:09:28.358,c3/N77,0.311146021,-139,-1109,100,100,10,37981,37981,10
126,1004,2021-07-02T13:09:28.358,c4/B2,0.357498795,832,-555,75,75,10,43639,43639,10
127,1004,2021-07-02T13:09:28.358,c4/B13,0,832,-555,273,273,10,0,0,10
128,1004,2021-07-02T13:09:28.358,c4/N77,0,832,-555,273,273,10,0,0,10
129,1005,2021-07-02T13:09:28.358,c5/B2,0,832,555,75,75,10,0,0,10
130,1005,2021-07-02T13:09:28.358,c5/B13,0.948090792,832,555,273,273,10,115733,115733,10
131,1005,2021-07-02T13:09:28.358,c5/N77,0,832,555,100,100,10,0,0,10
132,1006,2021-07-02T13:09:28.358,c6/B2,0,0,1109,273,273,10,0,0,10
133,1006,2021-07-02T13:09:28.358,c6/B13,0,0,1109,100,100,10,0,0,10
134,1006,2021-07-02T13:09:28.358,c6/N77,0,0,1109,75,75,10,0,0,10
135,1007,2021-07-02T13:09:28.358,c7/B2,0,-832,555,100,100,10,0,0,10
136,1007,2021-07-02T13:09:28.358,c7/B13,0.932855785,-832,555,273,273,10,113873,113873,10
137,1007,2021-07-02T13:09:28.358,c7/N77,0.366226733,-832,555,75,75,10,44705,44705,10
138,1008,2021-07-02T13:09:28.358,c8/B2,0.27233991,-1664,0,100,100,10,33244,33244,10
139,1008,2021-07-02T13:09:28.358,c8/B13,1.156138897,-1664,0,273,273,10,141130,141130,10
140,1008,2021-07-02T13:09:28.358,c8/N77,0,-1664,0,100,100,10,0,0,10
141,1009,2021-07-02T13:09:28.358,c9/B2,0.5,-1941,-1109,273,273,10,61035,61035,10
142,1009,2021-07-02T13:09:28.358,c9/B13,0,-1941,-1109,273,273,10,0,0,10
143,1009,2021-07-02T13:09:28.358,c9/N77,0,-1941,-1109,273,273,10,0,0,10
144,1010,2021-07-02T13:09:28.358,c10/B2,0.316154718,-1109,-1664,75,75,10,38593,38593,10
145,1010,2021-07-02T13:09:28.358,c10/B13,0,-1109,-1664,100,100,10,0,0,10
146,1010,2021-07-02T13:09:28.358,c10/N77,0,-1109,-1664,100,100,10,0,0,10
147,1011,2021-07-02T13:09:28.358,c11/B2,0.24339056,0,-2219,100,100,10,29710,29710,10
148,1011,2021-07-02T13:09:28.358,c11/B13,0.25264889,0,-2219,75,75,10,30840,30840,10
149,1011,2021-07-02T13:09:28.358,c11/N77,0.273454279,0,-2219,75,75,10,33380,33380,10
150,1012,2021-07-02T13:09:28.358,c12/B2,0.234232754,832,-1664,75,75,10,28592,28592,10
151,1012,2021-07-02T13:09:28.358,c12/B13,0.902653515,832,-1664,273,273,10,110187,110187,10
152,1012,2021-07-02T13:09:28.358,c12/N77,0.75,832,-1664,273,273,10,91552,91552,10
153,1013,2021-07-02T13:09:28.358,c13/B2,0,1664,-1109,75,75,10,0,0,10
154,1013,2021-07-02T13:09:28.358,c13/B13,0,1664,-1109,100,100,10,0,0,10
155,1013,2021-07-02T13:09:28.358,c13/N77,0.335473418,1664,-1109,75,75,10,40951,40951,10
156,1001,2021-07-02T13:09:28.368,c1/B2,0,0,0,100,100,10,0,0,10
157,1001,2021-07-02T13:09:28.368,c1/B13,0.336235166,0,0,75,75,10,41044,41044,10
158,1001,2021-07-02T13:09:28.368,c1/N77,0.27233991,0,0,100,100,10,33244,33244,10
159,1002,2021-07-02T13:09:28.368,c2/B2,0.955010474,-832,-555,273,273,10,116578,116578,10
160,1002,2021-07-02T13:09:28.368,c2/B13,0.949999988,-832,-555,273,273,10,115966,115966,10
161,1002,2021-07-02T13:09:28.368,c2/N77,0.75,-832,-555,273,273,10,91552,91552,10
162,1003,2021-07-02T13:09:28.368,c3/B2,0,-139,-1109,100,100,10,0,0,10
163,1003,2021-07-02T13:09:28.368,c3/B13,0,-139,-1109,75,75,10,0,0,10
164,1003,2021-07-02T13:09:28.368,c3/N77,0.282337397,-139,-1109,100,100,10,34465,34465,10
165,1004,2021-07-02T13:09:28.368,c4/B2,0.29529202,832,-555,75,75,10,36046,36046,10
166,1004,2021-07-02T13:09:28.368,c4/B13,0.200000003,832,-555,75,75,10,24414,24414,10
167,1004,2021-07-02T13:09:28.368,c4/N77,0,832,-555,75,75,10,0,0,10
168,1005,2021-07-02T13:09:28.368,c5/B2,0.357923955,832,555,75,75,10,43691,43691,10
169,1005,2021-07-02T13:09:28.368,c5/B13,0.248786241,832,555,100,100,10,30369,30369,10
170,1005,2021-07-02T13:09:28.368,c5/N77,0.253565043,832,555,100,100,10,30952,30952,10
171,1006,2021-07-02T13:09:28.368,c6/B2,0,0,1109,273,273,10,0,0,10
172,1006,2021-07-02T13:09:28.368,c6/B13,0,0,1109,273,273,10,0,0,10
173,1006,2021-07-02T13:09:28.368,c6/N77,0.364816248,0,1109,75,75,10,44533,44533,10
174,1007,2021-07-02T13:09:28.368,c7/B2,0,-832,555,100,100,10,0,0,10
175,1007,2021-07-02T13:09:28.368,c7/B13,0,-832,555,100,100,10,0,0,10
176,1007,2021-07-02T13:09:28.368,c7/N77,0,-832,555,273,273,10,0,0,10
177,1008,2021-07-02T13:09:28.368,c8/B2,0.934006989,-1664,0,273,273,10,114014,114014,10
178,1008,2021-07-02T13:09:28.368,c8/B13,0,-1664,0,75,75,10,0,0,10
179,1008,2021-07-02T13:09:28.368,c8/N77,0,-1664,0,100,100,10,0,0,10
180,1009,2021-07-02T13:09:28.368,c9/B2,0,-1941,-1109,75,75,10,0,0,10
181,1009,2021-07-02T13:09:28.368,c9/B13,0,-1941,-1109,100,100,10,0,0,10
182,1009,2021-07-02T13:09:28.368,c9/N77,0.901626527,-1941,-1109,273,273,10,110061,110061,10
183,1010,2021-07-02T13:09:28.368,c10/B2,1.149347901,-1109,-1664,273,273,10,140301,140301,10
184,1010,2021-07-02T13:09:28.368,c10/B13,0,-1109,-1664,100,100,10,0,0,10
185,1010,2021-07-02T13:09:28.368,c10/N77,0.316731334,-1109,-1664,75,75,10,38663,38663,10
186,1011,2021-07-02T13:09:28.368,c11/B2,0,0,-2219,273,273,10,0,0,10
187,1011,2021-07-02T13:09:28.368,c11/B13,0,0,-2219,273,273,10,0,0,10
188,1011,2021-07-02T13:09:28.368,c11/N77,0.75,0,-2219,273,273,10,91552,91552,10
189,1012,2021-07-02T13:09:28.368,c12/B2,0.253483683,832,-1664,75,75,10,30942,30942,10
190,1012,2021-07-02T13:09:28.368,c12/B13,0,832,-1664,100,100,10,0,0,10
191,1012,2021-07-02T13:09:28.368,c12/N77,0.244207054,832,-1664,100,100,10,29810,29810,10
192,1013,2021-07-02T13:09:28.368,c13/B2,0.788109362,1664,-1109,273,273,10,96204,96204,10
193,1013,2021-07-02T13:09:28.368,c13/B13,0.273549408,1664,-1109,75,75,10,33392,33392,10
194,1013,2021-07-02T13:09:28.368,c13/N77,0.234083146,1664,-1109,75,75,10,28574,28574,10
195,1001,2021-07-02T13:09:28.378,c1/B2,0.273643225,0,0,75,75,10,33403,33403,10
196,1001,2021-07-02T13:09:28.378,c1/B13,0.233910903,0,0,75,75,10,28553,28553,10
197,1001,2021-07-02T13:09:28.378,c1/N77,0.934950709,0,0,273,273,10,114129,114129,10
198,1002,2021-07-02T13:09:28.378,c2/B2,0.250433981,-832,-555,100,100,10,30570,30570,10
199,1002,2021-07-02T13:09:28.378,c2/B13,0,-832,-555,100,100,10,0,0,10
200,1002,2021-07-02T13:09:28.378,c2/N77,0.27233991,-832,-555,100,100,10,33244,33244,10
201,1003,2021-07-02T13:09:28.378,c3/B2,0,-139,-1109,100,100,10,0,0,10
202,1003,2021-07-02T13:09:28.378,c3/B13,0.335538507,-139,-1109,75,75,10,40959,40959,10
203,1003,2021-07-02T13:09:28.378,c3/N77,0.75,-139,-1109,273,273,10,91552,91552,10
204,1004,2021-07-02T13:09:28.378,c4/B2,0.962284803,832,-555,273,273,10,117466,117466,10
205,1004,2021-07-02T13:09:28.378,c4/B13,0.949999988,832,-555,273,273,10,115966,115966,10
206,1004,2021-07-02T13:09:28.378,c4/N77,0.358366251,832,-555,75,75,10,43745,43745,10
207,1005,2021-07-02T13:09:28.378,c5/B2,0.298035622,832,555,75,75,10,36381,36381,10
208,1005,2021-07-02T13:09:28.378,c5/B13,0,832,555,75,75,10,0,0,10
209,1005,2021-07-02T13:09:28.378,c5/N77,0.191751063,832,555,100,100,10,23407,23407,10
210,1006,2021-07-02T13:09:28.378,c6/B2,0,0,1109,75,75,10,0,0,10
211,1006,2021-07-02T13:09:28.378,c6/B13,0.200000003,0,1109,75,75,10,24414,24414,10
212,1006,2021-07-02T13:09:28.378,c6/N77,0,0,1109,273,273,10,0,0,10
213,1007,2021-07-02T13:09:28.378,c7/B2,0,-832,555,273,273,10,0,0,10
214,1007,2021-07-02T13:09:28.378,c7/B13,0.253565043,-832,555,100,100,10,30952,30952,10
215,1007,2021-07-02T13:09:28.378,c7/N77,0,-832,555,273,273,10,0,0,10
216,1008,2021-07-02T13:09:28.378,c8/B2,0,-1664,0,100,100,10,0,0,10
217,1008,2021-07-02T13:09:28.378,c8/B13,0.363138199,-1664,0,75,75,10,44328,44328,10
218,1008,2021-07-02T13:09:28.378,c8/N77,0,-1664,0,100,100,10,0,0,10
219,1009,2021-07-02T13:09:28.378,c9/B2,0.788364291,-1941,-1109,273,273,10,96235,96235,10
220,1009,2021-07-02T13:09:28.378,c9/B13,0,-1941,-1109,100,100,10,0,0,10
221,1009,2021-07-02T13:09:28.378,c9/N77,0,-1941,-1109,75,75,10,0,0,10
222,1010,2021-07-02T13:09:28.378,c10/B2,0,-1109,-1664,75,75,10,0,0,10
223,1010,2021-07-02T13:09:28.378,c10/B13,0,-1109,-1664,100,100,10,0,0,10
224,1010,2021-07-02T13:09:28.378,c10/N77,1.142843366,-1109,-1664,273,273,10,139507,139507,10
225,1011,2021-07-02T13:09:28.378,c11/B2,0,0,-2219,100,100,10,0,0,10
226,1011,2021-07-02T13:09:28.378,c11/B13,0.902782202,0,-2219,273,273,10,110202,110202,10
227,1011,2021-07-02T13:09:28.378,c11/N77,0.245039701,0,-2219,100,100,10,29912,29912,10
228,1012,2021-07-02T13:09:28.378,c12/B2,0,832,-1664,273,273,10,0,0,10
229,1012,2021-07-02T13:09:28.378,c12/B13,0.317345709,832,-1664,75,75,10,38738,38738,10
230,1012,2021-07-02T13:09:28.378,c12/N77,0,832,-1664,273,273,10,0,0,10
231,1013,2021-07-02T13:09:28.378,c13/B2,0.250612259,1664,-1109,100,100,10,30592,30592,10
232,1013,2021-07-02T13:09:28.378,c13/B13,0.75,1664,-1109,273,273,10,91552,91552,10
233,1013,2021-07-02T13:09:28.378,c13/N77,0.25433138,1664,-1109,75,75,10,31046,31046,10
234,1001,2021-07-02T13:09:28.388,c1/B2,0.75,0,0,273,273,10,91552,91552,10
235,1001,2021-07-02T13:09:28.388,c1/B13,0.255192339,0,0,75,75,10,31151,31151,10
236,1001,2021-07-02T13:09:28.388,c1/N77,0,0,0,100,100,10,0,0,10
237,1002,2021-07-02T13:09:28.388,c2/B2,0,-832,-555,75,75,10,0,0,10
238,1002,2021-07-02T13:09:28.388,c2/B13,0,-832,-555,100,100,10,0,0,10
239,1002,2021-07-02T13:09:28.388,c2/N77,0.935669184,-832,-555,273,273,10,114217,114217,10
240,1003,2021-07-02T13:09:28.388,c3/B2,0.273735702,-139,-1109,75,75,10,33415,33415,10
241,1003,2021-07-02T13:09:28.388,c3/B13,0.233716294,-139,-1109,75,75,10,28529,28529,10
242,1003,2021-07-02T13:09:28.388,c3/N77,0.27233991,-139,-1109,100,100,10,33244,33244,10
243,1004,2021-07-02T13:09:28.388,c4/B2,0.252098709,832,-555,100,100,10,30773,30773,10
244,1004,2021-07-02T13:09:28.388,c4/B13,0,832,-555,100,100,10,0,0,10
245,1004,2021-07-02T13:09:28.388,c4/N77,0.300857127,832,-555,75,75,10,36725,36725,10
246,1005,2021-07-02T13:09:28.388,c5/B2,0.969951868,832,555,273,273,10,118402,118402,10
247,1005,2021-07-02T13:09:28.388,c5/B13,0.333648443,832,555,75,75,10,40728,40728,10
248,1005,2021-07-02T13:09:28.388,c5/N77,0.75,832,555,273,273,10,91552,91552,10
249,1006,2021-07-02T13:09:28.388,c6/B2,0.358819336,0,1109,75,75,10,43801,43801,10
250,1006,2021-07-02T13:09:28.388,c6/B13,0.949999988,0,1109,273,273,10,115966,115966,10
251,1006,2021-07-02T13:09:28.388,c6/N77,0,0,1109,273,273,10,0,0,10
